Date,Year,Month,SN,SN_clean,StdDev,Observations,Provisional
1932-06-01,1932,6,36.9,36.9,5.4,30,1
1932-07-01,1932,7,16.0,16.0,3.8,31,1
1932-08-01,1932,8,11.3,11.3,3.3,31,1
1932-09-01,1932,9,6.6,6.6,2.7,30,1
1932-10-01,1932,10,14.8,14.8,3.5,31,1
1932-11-01,1932,11,13.7,13.7,3.5,30,1
1932-12-01,1932,12,18.5,18.5,3.9,31,1
1933-01-01,1933,1,20.4,20.4,4.2,31,1
1933-02-01,1933,2,36.9,36.9,5.6,28,1
1933-03-01,1933,3,16.8,16.8,3.8,31,1
1933-04-01,1933,4,4.9,4.9,2.6,30,1
1933-05-01,1933,5,5.3,5.3,2.6,31,1
1933-06-01,1933,6,8.7,8.7,3.0,30,1
1933-07-01,1933,7,4.7,4.7,2.6,31,1
1933-08-01,1933,8,0.4,0.4,2.0,31,1
1933-09-01,1933,9,8.5,8.5,3.0,30,1
1933-10-01,1933,10,5.0,5.0,2.6,31,1
1933-11-01,1933,11,1.0,1.0,2.1,30,1
1933-12-01,1933,12,0.4,0.4,2.1,31,1
1934-01-01,1934,1,5.7,5.7,2.7,31,1
1934-02-01,1934,2,12.9,12.9,3.4,28,1
1934-03-01,1934,3,7.2,7.2,2.8,31,1
1934-04-01,1934,4,18.8,18.8,4.0,30,1
1934-05-01,1934,5,32.9,32.9,5.2,31,1
1934-06-01,1934,6,11.2,11.2,3.3,30,1
1934-07-01,1934,7,15.3,15.3,3.7,31,1
1934-08-01,1934,8,13.9,13.9,3.6,31,1
1934-09-01,1934,9,6.7,6.7,2.8,30,1
1934-10-01,1934,10,9.5,9.5,3.0,31,1
1934-11-01,1934,11,14.5,14.5,3.6,30,1
1934-12-01,1934,12,25.7,25.7,4.7,31,1
1935-01-01,1935,1,31.1,31.1,5.0,31,1
1935-02-01,1935,2,34.1,34.1,5.2,28,1
1935-03-01,1935,3,38.5,38.5,5.6,31,1
1935-04-01,1935,4,20.4,20.4,4.2,30,1
1935-05-01,1935,5,45.4,45.4,6.1,31,1
1935-06-01,1935,6,76.2,76.2,7.8,30,1
1935-07-01,1935,7,56.5,56.5,6.7,31,1
1935-08-01,1935,8,50.2,50.2,6.3,31,1
1935-09-01,1935,9,70.1,70.1,7.5,30,1
1935-10-01,1935,10,88.7,88.7,8.4,31,1
1935-11-01,1935,11,107.0,107.0,9.2,30,1
1935-12-01,1935,12,102.5,102.5,9.0,31,1
1936-01-01,1936,1,104.7,104.7,9.1,31,1
1936-02-01,1936,2,123.9,123.9,9.9,29,1
1936-03-01,1936,3,128.4,128.4,10.1,31,1
1936-04-01,1936,4,124.8,124.8,10.0,30,1
1936-05-01,1936,5,90.9,90.9,8.5,31,1
1936-06-01,1936,6,116.7,116.7,9.6,30,1
1936-07-01,1936,7,87.2,87.2,8.3,31,1
1936-08-01,1936,8,145.0,145.0,10.7,31,1
1936-09-01,1936,9,126.7,126.7,10.0,30,1
1936-10-01,1936,10,148.2,148.2,10.9,31,1
1936-11-01,1936,11,192.3,192.3,12.4,30,1
1936-12-01,1936,12,205.6,205.6,12.8,31,1
1937-01-01,1937,1,220.9,220.9,13.3,31,1
1937-02-01,1937,2,214.1,214.1,13.0,28,1
1937-03-01,1937,3,139.7,139.7,10.5,31,1
1937-04-01,1937,4,182.2,182.2,12.0,30,1
1937-05-01,1937,5,194.4,194.4,12.4,31,1
1937-06-01,1937,6,217.1,217.1,13.1,30,1
1937-07-01,1937,7,241.8,241.8,13.9,31,1
1937-08-01,1937,8,229.5,229.5,13.5,31,1
1937-09-01,1937,9,167.9,167.9,11.6,30,1
1937-10-01,1937,10,208.2,208.2,12.9,31,1
1937-11-01,1937,11,123.9,123.9,9.9,30,1
1937-12-01,1937,12,147.9,147.9,10.8,31,1
1938-01-01,1938,1,164.0,164.0,11.4,31,1
1938-02-01,1938,2,198.6,198.6,12.6,28,1
1938-03-01,1938,3,144.2,144.2,10.7,31,1
1938-04-01,1938,4,168.4,168.4,11.6,30,1
1938-05-01,1938,5,212.3,212.3,13.0,31,1
1938-06-01,1938,6,162.6,162.6,11.4,30,1
1938-07-01,1938,7,275.6,275.6,14.8,31,1
1938-08-01,1938,8,192.8,192.8,12.4,31,1
1938-09-01,1938,9,149.3,149.3,10.9,30,1
1938-10-01,1938,10,165.3,165.3,11.5,31,1
1938-11-01,1938,11,203.6,203.6,12.7,30,1
1938-12-01,1938,12,154.7,154.7,11.1,31,1
1939-01-01,1939,1,133.9,133.9,10.3,31,1
1939-02-01,1939,2,129.0,129.0,10.1,28,1
1939-03-01,1939,3,107.8,107.8,9.3,31,1
1939-04-01,1939,4,181.9,181.9,12.0,30,1
1939-05-01,1939,5,197.3,197.3,12.5,31,1
1939-06-01,1939,6,168.3,168.3,11.6,30,1
1939-07-01,1939,7,162.6,162.6,11.4,31,1
1939-08-01,1939,8,176.3,176.3,11.8,31,1
1939-09-01,1939,9,187.7,187.7,12.2,30,1
1939-10-01,1939,10,146.9,146.9,10.8,31,1
1939-11-01,1939,11,113.7,113.7,9.5,30,1
1939-12-01,1939,12,70.2,70.2,7.5,31,1
1940-01-01,1940,1,84.1,84.1,8.2,31,1
1940-02-01,1940,2,99.1,99.1,8.9,29,1
1940-03-01,1940,3,138.9,138.9,10.5,31,1
1940-04-01,1940,4,101.1,101.1,9.0,30,1
1940-05-01,1940,5,90.6,90.6,8.5,31,1
1940-06-01,1940,6,139.8,139.8,10.5,30,1
1940-07-01,1940,7,112.5,112.5,9.5,31,1
1940-08-01,1940,8,175.9,175.9,11.8,31,1
1940-09-01,1940,9,110.8,110.8,9.4,30,1
1940-10-01,1940,10,91.5,91.5,8.5,31,1
1940-11-01,1940,11,97.4,97.4,8.8,30,1
1940-12-01,1940,12,113.8,113.8,9.5,31,1
1941-01-01,1941,1,76.1,76.1,7.8,31,1
1941-02-01,1941,2,74.3,74.3,7.7,28,1
1941-03-01,1941,3,77.5,77.5,7.8,31,1
1941-04-01,1941,4,54.6,54.6,6.6,30,1
1941-05-01,1941,5,49.0,49.0,6.3,31,1
1941-06-01,1941,6,99.6,99.6,8.9,30,1
1941-07-01,1941,7,111.4,111.4,9.4,31,1
1941-08-01,1941,8,100.1,100.1,8.9,31,1
1941-09-01,1941,9,109.8,109.8,9.4,30,1
1941-10-01,1941,10,77.2,77.2,7.8,31,1
1941-11-01,1941,11,64.0,64.0,7.2,30,1
1941-12-01,1941,12,56.2,56.2,6.7,31,1
1942-01-01,1942,1,59.5,59.5,6.9,31,1
1942-02-01,1942,2,87.9,87.9,8.4,28,1
1942-03-01,1942,3,90.4,90.4,8.5,31,1
1942-04-01,1942,4,101.2,101.2,9.0,30,1
1942-05-01,1942,5,41.8,41.8,5.8,31,1
1942-06-01,1942,6,18.9,18.9,4.0,30,1
1942-07-01,1942,7,29.6,29.6,4.9,31,1
1942-08-01,1942,8,33.7,33.7,5.2,31,1
1942-09-01,1942,9,28.7,28.7,4.8,30,1
1942-10-01,1942,10,32.0,32.0,5.1,31,1
1942-11-01,1942,11,51.3,51.3,6.4,30,1
1942-12-01,1942,12,37.6,37.6,5.5,31,1
1943-01-01,1943,1,20.7,20.7,4.1,31,1
1943-02-01,1943,2,48.1,48.1,6.2,28,1
1943-03-01,1943,3,45.7,45.7,6.0,31,1
1943-04-01,1943,4,43.5,43.5,5.9,30,1
1943-05-01,1943,5,23.6,23.6,4.3,31,1
1943-06-01,1943,6,12.7,12.7,3.4,30,1
1943-07-01,1943,7,22.0,22.0,4.3,31,1
1943-08-01,1943,8,32.3,32.3,5.1,31,1
1943-09-01,1943,9,16.7,16.7,3.9,30,1
1943-10-01,1943,10,13.0,13.0,3.4,31,1
1943-11-01,1943,11,17.0,17.0,3.9,30,1
1943-12-01,1943,12,31.4,31.4,5.1,31,1
1944-01-01,1944,1,6.1,6.1,2.7,31,1
1944-02-01,1944,2,0.8,0.8,2.1,29,1
1944-03-01,1944,3,18.3,18.3,4.0,31,1
1944-04-01,1944,4,0.4,0.4,2.1,30,1
1944-05-01,1944,5,4.1,4.1,2.6,31,1
1944-06-01,1944,6,8.2,8.2,2.8,30,1
1944-07-01,1944,7,8.5,8.5,2.9,31,1
1944-08-01,1944,8,27.9,27.9,4.8,31,1
1944-09-01,1944,9,23.7,23.7,4.4,30,1
1944-10-01,1944,10,28.1,28.1,4.8,31,1
1944-11-01,1944,11,17.9,17.9,3.9,30,1
1944-12-01,1944,12,47.4,47.4,6.2,31,1
1945-01-01,1945,1,30.8,30.8,5.0,31,1
1945-02-01,1945,2,21.2,21.2,4.2,28,1
1945-03-01,1945,3,35.9,35.9,5.4,31,1
1945-04-01,1945,4,53.4,53.4,6.5,30,1
1945-05-01,1945,5,51.0,51.0,6.4,31,1
1945-06-01,1945,6,60.2,60.2,6.9,30,1
1945-07-01,1945,7,71.0,71.0,7.5,31,1
1945-08-01,1945,8,43.1,43.1,5.9,31,1
1945-09-01,1945,9,58.1,58.1,6.8,30,1
1945-10-01,1945,10,114.5,114.5,9.5,31,1
1945-11-01,1945,11,76.6,76.6,7.8,30,1
1945-12-01,1945,12,45.7,45.7,6.0,31,1
1946-01-01,1946,1,79.3,79.3,7.9,31,1
1946-02-01,1946,2,143.8,143.8,10.7,28,1
1946-03-01,1946,3,127.7,127.7,10.1,31,1
1946-04-01,1946,4,126.1,126.1,10.0,30,1
1946-05-01,1946,5,141.6,141.6,10.6,31,1
1946-06-01,1946,6,122.6,122.6,9.9,30,1
1946-07-01,1946,7,193.7,193.7,12.4,31,1
1946-08-01,1946,8,178.7,178.7,11.9,31,1
1946-09-01,1946,9,157.4,157.4,11.2,30,1
1946-10-01,1946,10,170.5,170.5,11.6,31,1
1946-11-01,1946,11,206.3,206.3,12.8,30,1
1946-12-01,1946,12,202.9,202.9,12.7,31,1
1947-01-01,1947,1,163.7,163.7,8.5,31,1
1947-02-01,1947,2,188.9,188.9,9.2,28,1
1947-03-01,1947,3,183.8,183.8,9.1,31,1
1947-04-01,1947,4,212.1,212.1,9.7,30,1
1947-05-01,1947,5,285.0,285.0,11.3,31,1
1947-06-01,1947,6,232.1,232.1,10.2,30,1
1947-07-01,1947,7,223.5,223.5,10.0,31,1
1947-08-01,1947,8,267.4,267.4,10.9,31,1
1947-09-01,1947,9,239.9,239.9,10.4,30,1
1947-10-01,1947,10,231.7,231.7,10.2,31,1
1947-11-01,1947,11,181.3,181.3,9.0,30,1
1947-12-01,1947,12,164.9,164.9,8.6,31,1
1948-01-01,1948,1,153.6,153.6,8.3,31,1
1948-02-01,1948,2,122.0,122.0,7.4,29,1
1948-03-01,1948,3,134.3,134.3,7.7,31,1
1948-04-01,1948,4,268.5,268.5,11.0,30,1
1948-05-01,1948,5,246.4,246.4,10.5,31,1
1948-06-01,1948,6,237.5,237.5,10.3,30,1
1948-07-01,1948,7,201.4,201.4,9.5,31,1
1948-08-01,1948,8,223.7,223.7,10.0,31,1
1948-09-01,1948,9,202.9,202.9,9.5,30,1
1948-10-01,1948,10,192.9,192.9,9.3,31,1
1948-11-01,1948,11,135.6,135.6,7.8,30,1
1948-12-01,1948,12,195.3,195.3,9.3,31,1
1949-01-01,1949,1,168.6,168.6,8.7,31,1
1949-02-01,1949,2,258.0,258.0,10.8,28,1
1949-03-01,1949,3,223.0,223.0,10.0,31,1
1949-04-01,1949,4,208.1,208.1,9.7,30,1
1949-05-01,1949,5,150.4,150.4,8.2,31,1
1949-06-01,1949,6,172.4,172.4,8.8,30,1
1949-07-01,1949,7,178.3,178.3,8.9,31,1
1949-08-01,1949,8,175.3,175.3,8.9,31,1
1949-09-01,1949,9,205.8,205.8,9.6,30,1
1949-10-01,1949,10,186.3,186.3,9.1,31,1
1949-11-01,1949,11,203.2,203.2,9.5,30,1
1949-12-01,1949,12,166.6,166.6,8.6,31,1
1950-01-01,1950,1,143.9,143.9,8.0,31,1
1950-02-01,1950,2,134.3,134.3,7.7,28,1
1950-03-01,1950,3,155.4,155.4,8.3,31,1
1950-04-01,1950,4,160.6,160.6,8.5,30,1
1950-05-01,1950,5,150.5,150.5,8.2,31,1
1950-06-01,1950,6,118.3,118.3,7.3,30,1
1950-07-01,1950,7,128.9,128.9,7.6,31,1
1950-08-01,1950,8,120.6,120.6,7.3,31,1
1950-09-01,1950,9,72.7,72.7,5.7,30,1
1950-10-01,1950,10,87.0,87.0,6.2,31,1
1950-11-01,1950,11,77.7,77.7,5.9,30,1
1950-12-01,1950,12,76.7,76.7,5.9,31,1
1951-01-01,1951,1,85.0,85.0,6.2,31,1
1951-02-01,1951,2,84.8,84.8,6.1,28,1
1951-03-01,1951,3,79.3,79.3,5.9,31,1
1951-04-01,1951,4,131.7,131.7,7.7,30,1
1951-05-01,1951,5,153.7,153.7,8.3,31,1
1951-06-01,1951,6,142.4,142.4,8.0,30,1
1951-07-01,1951,7,87.2,87.2,6.2,31,1
1951-08-01,1951,8,86.5,86.5,6.2,31,1
1951-09-01,1951,9,117.7,117.7,7.2,30,1
1951-10-01,1951,10,73.3,73.3,5.7,31,1
1951-11-01,1951,11,74.2,74.2,5.7,30,1
1951-12-01,1951,12,65.0,65.0,5.4,31,1
1952-01-01,1952,1,57.9,57.9,5.1,31,1
1952-02-01,1952,2,32.4,32.4,3.8,29,1
1952-03-01,1952,3,31.5,31.5,3.8,31,1
1952-04-01,1952,4,41.7,41.7,4.3,30,1
1952-05-01,1952,5,33.6,33.6,3.9,31,1
1952-06-01,1952,6,52.0,52.0,4.8,30,1
1952-07-01,1952,7,56.1,56.1,5.0,31,1
1952-08-01,1952,8,77.8,77.8,5.9,31,1
1952-09-01,1952,9,40.4,40.4,4.3,30,1
1952-10-01,1952,10,34.2,34.2,3.9,31,1
1952-11-01,1952,11,31.8,31.8,3.8,30,1
1952-12-01,1952,12,48.9,48.9,4.7,31,1
1953-01-01,1953,1,37.9,37.9,4.1,31,1
1953-02-01,1953,2,5.9,5.9,1.7,28,1
1953-03-01,1953,3,14.7,14.7,2.6,31,1
1953-04-01,1953,4,39.6,39.6,4.2,30,1
1953-05-01,1953,5,18.3,18.3,2.9,31,1
1953-06-01,1953,6,31.5,31.5,3.8,30,1
1953-07-01,1953,7,12.7,12.7,2.4,31,1
1953-08-01,1953,8,33.6,33.6,3.9,31,1
1953-09-01,1953,9,28.0,28.0,3.6,30,1
1953-10-01,1953,10,12.3,12.3,2.4,31,1
1953-11-01,1953,11,2.5,2.5,1.1,30,1
1953-12-01,1953,12,3.9,3.9,1.3,31,1
1954-01-01,1954,1,0.4,0.4,0.4,31,1
1954-02-01,1954,2,0.8,0.8,0.6,28,1
1954-03-01,1954,3,15.8,15.8,2.7,31,1
1954-04-01,1954,4,2.7,2.7,1.1,30,1
1954-05-01,1954,5,1.2,1.2,0.7,31,1
1954-06-01,1954,6,0.4,0.4,0.4,30,1
1954-07-01,1954,7,7.3,7.3,1.9,31,1
1954-08-01,1954,8,12.6,12.6,2.4,31,1
1954-09-01,1954,9,2.3,2.3,1.0,30,1
1954-10-01,1954,10,10.5,10.5,2.2,31,1
1954-11-01,1954,11,13.4,13.4,2.5,30,1
1954-12-01,1954,12,11.3,11.3,2.3,31,1
1955-01-01,1955,1,33.4,33.4,3.9,31,1
1955-02-01,1955,2,29.9,29.9,3.7,28,1
1955-03-01,1955,3,7.3,7.3,1.9,31,1
1955-04-01,1955,4,16.4,16.4,2.7,30,1
1955-05-01,1955,5,41.3,41.3,4.3,31,1
1955-06-01,1955,6,45.2,45.2,4.5,30,1
1955-07-01,1955,7,38.2,38.2,4.1,31,1
1955-08-01,1955,8,58.0,58.0,5.1,31,1
1955-09-01,1955,9,60.8,60.8,5.2,30,1
1955-10-01,1955,10,83.0,83.0,6.1,31,1
1955-11-01,1955,11,126.3,126.3,7.5,30,1
1955-12-01,1955,12,108.8,108.8,6.9,31,1
1956-01-01,1956,1,104.1,104.1,6.8,31,1
1956-02-01,1956,2,175.6,175.6,8.9,29,1
1956-03-01,1956,3,167.7,167.7,8.6,31,1
1956-04-01,1956,4,156.7,156.7,8.4,30,1
1956-05-01,1956,5,193.4,193.4,9.3,31,1
1956-06-01,1956,6,165.1,165.1,8.6,30,1
1956-07-01,1956,7,182.7,182.7,9.0,31,1
1956-08-01,1956,8,240.2,240.2,10.4,31,1
1956-09-01,1956,9,245.4,245.4,10.5,30,1
1956-10-01,1956,10,219.9,219.9,9.9,31,1
1956-11-01,1956,11,285.0,285.0,11.3,30,1
1956-12-01,1956,12,272.0,272.0,11.0,31,1
1957-01-01,1957,1,233.7,233.7,10.2,31,1
1957-02-01,1957,2,184.5,184.5,9.1,28,1
1957-03-01,1957,3,222.8,222.8,10.0,31,1
1957-04-01,1957,4,248.0,248.0,10.5,30,1
1957-05-01,1957,5,233.0,233.0,10.2,31,1
1957-06-01,1957,6,284.3,284.3,11.3,30,1
1957-07-01,1957,7,265.1,265.1,10.9,31,1
1957-08-01,1957,8,223.7,223.7,10.0,31,1
1957-09-01,1957,9,334.0,334.0,12.3,30,1
1957-10-01,1957,10,359.4,359.4,12.7,31,1
1957-11-01,1957,11,298.6,298.6,11.6,30,1
1957-12-01,1957,12,339.0,339.0,12.3,31,1
1958-01-01,1958,1,286.7,286.7,11.3,31,1
1958-02-01,1958,2,233.6,233.6,10.2,28,1
1958-03-01,1958,3,270.0,270.0,11.0,31,1
1958-04-01,1958,4,277.6,277.6,11.2,30,1
1958-05-01,1958,5,248.2,248.2,10.5,31,1
1958-06-01,1958,6,242.9,242.9,10.4,30,1
1958-07-01,1958,7,271.0,271.0,11.0,31,1
1958-08-01,1958,8,283.5,283.5,11.3,31,1
1958-09-01,1958,9,285.1,285.1,11.3,30,1
1958-10-01,1958,10,256.9,256.9,10.7,31,1
1958-11-01,1958,11,215.6,215.6,9.8,30,1
1958-12-01,1958,12,265.7,265.7,10.9,31,1
1959-01-01,1959,1,307.7,307.7,11.7,31,1
1959-02-01,1959,2,202.6,202.6,9.5,28,1
1959-03-01,1959,3,263.0,263.0,10.9,31,1
1959-04-01,1959,4,231.3,231.3,10.2,30,1
1959-05-01,1959,5,243.6,243.6,10.4,31,1
1959-06-01,1959,6,238.9,238.9,10.3,30,1
1959-07-01,1959,7,211.9,211.9,9.7,31,1
1959-08-01,1959,8,282.6,282.6,11.3,31,1
1959-09-01,1959,9,205.6,205.6,9.6,30,1
1959-10-01,1959,10,157.7,157.7,8.4,31,1
1959-11-01,1959,11,175.6,175.6,8.9,30,1
1959-12-01,1959,12,177.1,177.1,8.9,31,1
1960-01-01,1960,1,207.2,207.2,9.6,31,1
1960-02-01,1960,2,149.9,149.9,8.2,29,1
1960-03-01,1960,3,144.6,144.6,8.0,31,1
1960-04-01,1960,4,172.7,172.7,8.8,30,1
1960-05-01,1960,5,169.3,169.3,8.7,31,1
1960-06-01,1960,6,156.0,156.0,8.3,30,1
1960-07-01,1960,7,172.4,172.4,8.8,31,1
1960-08-01,1960,8,190.0,190.0,9.2,31,1
1960-09-01,1960,9,180.1,180.1,9.0,30,1
1960-10-01,1960,10,117.3,117.3,7.2,31,1
1960-11-01,1960,11,126.9,126.9,7.5,30,1
1960-12-01,1960,12,121.2,121.2,7.4,31,1
1961-01-01,1961,1,82.1,82.1,6.0,31,1
1961-02-01,1961,2,65.4,65.4,5.4,28,1
1961-03-01,1961,3,75.2,75.2,5.8,31,1
1961-04-01,1961,4,86.9,86.9,6.2,30,1
1961-05-01,1961,5,72.3,72.3,5.7,31,1
1961-06-01,1961,6,109.5,109.5,7.0,30,1
1961-07-01,1961,7,99.3,99.3,6.6,31,1
1961-08-01,1961,8,79.2,79.2,6.0,31,1
1961-09-01,1961,9,90.1,90.1,6.3,30,1
1961-10-01,1961,10,53.7,53.7,4.9,31,1
1961-11-01,1961,11,46.5,46.5,4.6,30,1
1961-12-01,1961,12,56.9,56.9,5.0,31,1
1962-01-01,1962,1,55.1,55.1,5.0,31,1
1962-02-01,1962,2,71.7,71.7,5.7,28,1
1962-03-01,1962,3,64.9,64.9,5.4,31,1
1962-04-01,1962,4,65.9,65.9,5.4,30,1
1962-05-01,1962,5,61.9,61.9,5.2,31,1
1962-06-01,1962,6,59.6,59.6,5.2,30,1
1962-07-01,1962,7,31.4,31.4,3.8,31,1
1962-08-01,1962,8,31.5,31.5,3.8,31,1
1962-09-01,1962,9,72.7,72.7,5.7,30,1
1962-10-01,1962,10,56.1,56.1,5.0,31,1
1962-11-01,1962,11,38.8,38.8,4.2,30,1
1962-12-01,1962,12,33.2,33.2,3.9,31,1
1963-01-01,1963,1,28.7,28.7,3.6,31,1
1963-02-01,1963,2,35.2,35.2,4.0,28,1
1963-03-01,1963,3,24.8,24.8,3.4,31,1
1963-04-01,1963,4,41.7,41.7,4.3,30,1
1963-05-01,1963,5,61.1,61.1,5.2,31,1
1963-06-01,1963,6,51.2,51.2,4.8,30,1
1963-07-01,1963,7,28.7,28.7,3.6,31,1
1963-08-01,1963,8,47.5,47.5,4.6,31,1
1963-09-01,1963,9,55.2,55.2,5.0,30,1
1963-10-01,1963,10,50.1,50.1,4.7,31,1
1963-11-01,1963,11,33.7,33.7,3.9,30,1
1963-12-01,1963,12,21.6,21.6,3.2,31,1
1964-01-01,1964,1,22.6,22.6,3.2,31,1
1964-02-01,1964,2,25.3,25.3,3.4,29,1
1964-03-01,1964,3,24.1,24.1,3.3,31,1
1964-04-01,1964,4,12.9,12.9,2.5,30,1
1964-05-01,1964,5,14.3,14.3,2.6,31,1
1964-06-01,1964,6,13.5,13.5,2.5,30,1
1964-07-01,1964,7,4.8,4.8,1.5,31,1
1964-08-01,1964,8,13.8,13.8,2.5,31,1
1964-09-01,1964,9,7.0,7.0,1.8,30,1
1964-10-01,1964,10,9.2,9.2,2.1,31,1
1964-11-01,1964,11,11.1,11.1,2.3,30,1
1964-12-01,1964,12,22.1,22.1,3.2,31,1
1965-01-01,1965,1,25.4,25.4,3.4,31,1
1965-02-01,1965,2,20.8,20.8,3.1,28,1
1965-03-01,1965,3,17.5,17.5,2.8,31,1
1965-04-01,1965,4,10.2,10.2,2.2,30,1
1965-05-01,1965,5,34.5,34.5,3.9,31,1
1965-06-01,1965,6,23.3,23.3,3.3,30,1
1965-07-01,1965,7,17.3,17.3,2.8,31,1
1965-08-01,1965,8,13.3,13.3,2.5,31,1
1965-09-01,1965,9,24.5,24.5,3.4,30,1
1965-10-01,1965,10,29.1,29.1,3.6,31,1
1965-11-01,1965,11,22.8,22.8,3.2,30,1
1965-12-01,1965,12,24.7,24.7,3.4,31,1
1966-01-01,1966,1,40.3,40.3,4.3,31,1
1966-02-01,1966,2,35.3,35.3,4.0,28,1
1966-03-01,1966,3,36.4,36.4,4.0,31,1
1966-04-01,1966,4,69.0,69.0,5.5,30,1
1966-05-01,1966,5,64.2,64.2,5.3,31,1
1966-06-01,1966,6,67.7,67.7,5.5,30,1
1966-07-01,1966,7,80.2,80.2,6.0,31,1
1966-08-01,1966,8,72.6,72.6,5.7,31,1
1966-09-01,1966,9,71.1,71.1,5.6,30,1
1966-10-01,1966,10,81.2,81.2,6.0,31,1
1966-11-01,1966,11,81.0,81.0,6.0,30,1
1966-12-01,1966,12,99.8,99.8,6.7,31,1
1967-01-01,1967,1,157.0,157.0,8.4,31,1
1967-02-01,1967,2,132.6,132.6,7.7,28,1
1967-03-01,1967,3,158.3,158.3,8.4,31,1
1967-04-01,1967,4,98.4,98.4,6.6,30,1
1967-05-01,1967,5,122.5,122.5,7.4,31,1
1967-06-01,1967,6,95.4,95.4,6.5,30,1
1967-07-01,1967,7,129.5,129.5,7.6,31,1
1967-08-01,1967,8,151.8,151.8,8.2,31,1
1967-09-01,1967,9,108.7,108.7,7.0,30,1
1967-10-01,1967,10,125.0,125.0,7.5,31,1
1967-11-01,1967,11,133.6,133.6,7.7,30,1
1967-12-01,1967,12,179.0,179.0,8.9,31,1
1968-01-01,1968,1,172.5,172.5,8.8,31,1
1968-02-01,1968,2,158.5,158.5,8.4,29,1
1968-03-01,1968,3,130.5,130.5,7.6,31,1
1968-04-01,1968,4,115.0,115.0,7.2,30,1
1968-05-01,1968,5,180.0,180.0,9.0,31,1
1968-06-01,1968,6,156.2,156.2,8.3,30,1
1968-07-01,1968,7,136.2,136.2,7.8,31,1
1968-08-01,1968,8,154.8,154.8,8.3,31,1
1968-09-01,1968,9,166.0,166.0,8.6,30,1
1968-10-01,1968,10,152.5,152.5,8.2,31,1
1968-11-01,1968,11,121.7,121.7,7.4,30,1
1968-12-01,1968,12,155.5,155.5,8.3,31,1
1969-01-01,1969,1,147.8,147.8,8.1,31,1
1969-02-01,1969,2,170.5,170.5,8.7,28,1
1969-03-01,1969,3,192.3,192.3,9.3,31,1
1969-04-01,1969,4,151.1,151.1,8.2,30,1
1969-05-01,1969,5,169.9,169.9,8.7,31,1
1969-06-01,1969,6,150.1,150.1,8.2,30,1
1969-07-01,1969,7,137.1,137.1,7.8,31,1
1969-08-01,1969,8,138.8,138.8,7.9,31,1
1969-09-01,1969,9,129.3,129.3,7.6,30,1
1969-10-01,1969,10,135.4,135.4,7.8,31,1
1969-11-01,1969,11,132.4,132.4,7.7,30,1
1969-12-01,1969,12,138.6,138.6,7.9,31,1
1970-01-01,1970,1,157.9,157.9,8.4,31,1
1970-02-01,1970,2,180.8,180.8,9.0,28,1
1970-03-01,1970,3,145.7,145.7,8.1,31,1
1970-04-01,1970,4,155.1,155.1,8.3,30,1
1970-05-01,1970,5,180.5,180.5,9.0,31,1
1970-06-01,1970,6,151.3,151.3,8.2,30,1
1970-07-01,1970,7,159.3,159.3,8.4,31,1
1970-08-01,1970,8,131.7,131.7,7.7,31,1
1970-09-01,1970,9,140.8,140.8,7.9,30,1
1970-10-01,1970,10,122.6,122.6,7.4,31,1
1970-11-01,1970,11,134.8,134.8,7.8,30,1
1970-12-01,1970,12,118.2,118.2,7.2,31,1
1971-01-01,1971,1,129.2,129.2,7.6,31,1
1971-02-01,1971,2,111.8,111.8,7.0,28,1
1971-03-01,1971,3,85.9,85.9,6.2,31,1
1971-04-01,1971,4,101.6,101.6,6.7,30,1
1971-05-01,1971,5,81.5,81.5,6.0,31,1
1971-06-01,1971,6,70.7,70.7,5.6,30,1
1971-07-01,1971,7,114.7,114.7,7.1,31,1
1971-08-01,1971,8,87.0,87.0,6.2,31,1
1971-09-01,1971,9,71.3,71.3,5.6,30,1
1971-10-01,1971,10,73.4,73.4,5.7,31,1
1971-11-01,1971,11,89.5,89.5,6.3,30,1
1971-12-01,1971,12,116.5,116.5,7.2,31,1
1972-01-01,1972,1,87.0,87.0,6.2,31,1
1972-02-01,1972,2,125.3,125.3,7.5,29,1
1972-03-01,1972,3,113.5,113.5,7.1,31,1
1972-04-01,1972,4,89.6,89.6,6.3,30,1
1972-05-01,1972,5,113.9,113.9,7.1,31,1
1972-06-01,1972,6,124.7,124.7,7.4,30,1
1972-07-01,1972,7,108.3,108.3,6.9,31,1
1972-08-01,1972,8,108.9,108.9,7.0,31,1
1972-09-01,1972,9,90.7,90.7,6.4,30,1
1972-10-01,1972,10,86.9,86.9,6.2,31,1
1972-11-01,1972,11,59.2,59.2,5.2,30,1
1972-12-01,1972,12,64.3,64.3,5.4,31,1
1973-01-01,1973,1,61.8,61.8,5.2,31,1
1973-02-01,1973,2,60.9,60.9,5.2,28,1
1973-03-01,1973,3,65.4,65.4,5.4,31,1
1973-04-01,1973,4,81.8,81.8,6.0,30,1
1973-05-01,1973,5,60.3,60.3,5.2,31,1
1973-06-01,1973,6,56.1,56.1,5.0,30,1
1973-07-01,1973,7,33.2,33.2,3.9,31,1
1973-08-01,1973,8,36.6,36.6,4.1,31,1
1973-09-01,1973,9,84.1,84.1,6.1,30,1
1973-10-01,1973,10,43.7,43.7,4.4,31,1
1973-11-01,1973,11,34.3,34.3,3.9,30,1
